Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 9,0,19,AI,Wednesday,James Wilson,1121,Alexander Scott
Room 9,0,19,AI,Wednesday,Sarah Clark,1122,Alexander Scott
Room 9,0,20,AI,Wednesday,William Rodriguez,1129,Alexander Scott
Room 9,0,20,AI,Wednesday,Sophia Lopez,1130,Alexander Scott
Room 9,0,21,AI,Wednesday,Alexander Scott,1137,Alexander Scott
Room 9,0,21,AI,Wednesday,Charlotte Evans,1138,Alexander Scott
Room 9,0,22,AI,Wednesday,Matthew Nelson,1145,Alexander Scott
Room 9,0,22,AI,Wednesday,Grace Robinson,1146,Alexander Scott
Room 9,0,19,AI,Wednesday,James Wilson,1153,Alexander Scott
Room 9,0,19,AI,Wednesday,Sarah Clark,1154,Alexander Scott
Room 9,0,20,AI,Wednesday,William Rodriguez,1161,Alexander Scott
Room 9,0,20,AI,Wednesday,Sophia Lopez,1162,Alexander Scott
Room 9,0,21,AI,Wednesday,Alexander Scott,1169,Alexander Scott
Room 9,0,21,AI,Wednesday,Charlotte Evans,1170,Alexander Scott
Room 9,0,22,AI,Wednesday,Matthew Nelson,1177,Alexander Scott
Room 9,0,22,AI,Wednesday,Grace Robinson,1178,Alexander Scott
Room 9,0,19,AI,Wednesday,James Wilson,1185,Alexander Scott
Room 9,0,19,AI,Wednesday,Sarah Clark,1186,Alexander Scott
Room 9,0,20,AI,Wednesday,William Rodriguez,1193,Alexander Scott
Room 9,0,20,AI,Wednesday,Sophia Lopez,1194,Alexander Scott
Room 9,0,21,AI,Wednesday,Alexander Scott,1201,Alexander Scott
Room 9,0,21,AI,Wednesday,Charlotte Evans,1202,Alexander Scott
Room 10,0,19,AI,Wednesday,James Wilson,1212,William Rodriguez
Room 10,0,19,AI,Wednesday,Sarah Clark,1213,William Rodriguez
Room 10,0,20,AI,Wednesday,William Rodriguez,1220,William Rodriguez
Room 10,0,20,AI,Wednesday,Sophia Lopez,1221,William Rodriguez
Room 10,0,21,AI,Wednesday,Alexander Scott,1228,William Rodriguez
Room 10,0,21,AI,Wednesday,Charlotte Evans,1229,William Rodriguez
Room 10,0,22,AI,Wednesday,Matthew Nelson,1236,William Rodriguez
Room 10,0,22,AI,Wednesday,Grace Robinson,1237,William Rodriguez
Room 10,0,19,AI,Wednesday,James Wilson,1244,William Rodriguez
Room 10,0,19,AI,Wednesday,Sarah Clark,1245,William Rodriguez
Room 10,0,20,AI,Wednesday,William Rodriguez,1252,William Rodriguez
Room 10,0,20,AI,Wednesday,Sophia Lopez,1253,William Rodriguez
Room 10,0,21,AI,Wednesday,Alexander Scott,1260,William Rodriguez
Room 10,0,21,AI,Wednesday,Charlotte Evans,1261,William Rodriguez
Room 10,0,22,AI,Wednesday,Matthew Nelson,1268,William Rodriguez
Room 10,0,22,AI,Wednesday,Grace Robinson,1269,William Rodriguez
Room 10,0,19,AI,Wednesday,James Wilson,1276,William Rodriguez
Room 10,0,19,AI,Wednesday,Sarah Clark,1277,William Rodriguez
Room 10,0,20,AI,Wednesday,William Rodriguez,1284,William Rodriguez
Room 10,0,20,AI,Wednesday,Sophia Lopez,1285,William Rodriguez
Room 10,0,21,AI,Wednesday,Alexander Scott,1292,William Rodriguez
Room 10,0,21,AI,Wednesday,Charlotte Evans,1293,William Rodriguez
Room 10,0,22,AI,Wednesday,Matthew Nelson,1300,William Rodriguez
Room 10,0,22,AI,Wednesday,Grace Robinson,1301,William Rodriguez
Room 10,0,19,AI,Wednesday,James Wilson,1308,William Rodriguez
Room 10,0,19,AI,Wednesday,Sarah Clark,1309,William Rodriguez
Room 10,0,20,AI,Wednesday,William Rodriguez,1316,William Rodriguez
Room 10,0,20,AI,Wednesday,Sophia Lopez,1317,William Rodriguez
Room 10,0,21,AI,Wednesday,Alexander Scott,1324,William Rodriguez
Room 10,0,21,AI,Wednesday,Charlotte Evans,1325,William Rodriguez
Room 11,0,19,AI,Wednesday,James Wilson,1335,James Wilson
Room 11,0,19,AI,Wednesday,Sarah Clark,1336,James Wilson
Room 11,0,20,AI,Wednesday,William Rodriguez,1343,James Wilson
Room 11,0,20,AI,Wednesday,Sophia Lopez,1344,James Wilson
Room 11,0,21,AI,Wednesday,Alexander Scott,1351,James Wilson
Room 11,0,21,AI,Wednesday,Charlotte Evans,1352,James Wilson
Room 11,0,22,AI,Wednesday,Matthew Nelson,1359,James Wilson
Room 11,0,22,AI,Wednesday,Grace Robinson,1360,James Wilson
Room 11,0,19,AI,Wednesday,James Wilson,1367,James Wilson
Room 11,0,19,AI,Wednesday,Sarah Clark,1368,James Wilson
Room 11,0,20,AI,Wednesday,William Rodriguez,1375,James Wilson
Room 11,0,20,AI,Wednesday,Sophia Lopez,1376,James Wilson
Room 11,0,21,AI,Wednesday,Alexander Scott,1383,James Wilson
Room 11,0,21,AI,Wednesday,Charlotte Evans,1384,James Wilson
Room 11,0,22,AI,Wednesday,Matthew Nelson,1391,James Wilson
Room 11,0,22,AI,Wednesday,Grace Robinson,1392,James Wilson
Room 11,0,19,AI,Wednesday,James Wilson,1399,James Wilson
Room 11,0,19,AI,Wednesday,Sarah Clark,1400,James Wilson
Room 11,0,20,AI,Wednesday,William Rodriguez,1407,James Wilson
Room 11,0,20,AI,Wednesday,Sophia Lopez,1408,James Wilson
Room 11,0,21,AI,Wednesday,Alexander Scott,1415,James Wilson
Room 11,0,21,AI,Wednesday,Charlotte Evans,1416,James Wilson
Room 11,0,22,AI,Wednesday,Matthew Nelson,1423,James Wilson
Room 11,0,22,AI,Wednesday,Grace Robinson,1424,James Wilson
Room 11,0,19,AI,Wednesday,James Wilson,1431,James Wilson
Room 11,0,19,AI,Wednesday,Sarah Clark,1432,James Wilson
Room 11,0,20,AI,Wednesday,William Rodriguez,1439,James Wilson
Room 11,0,20,AI,Wednesday,Sophia Lopez,1440,James Wilson
Room 11,0,21,AI,Wednesday,Alexander Scott,1447,James Wilson
Room 11,0,21,AI,Wednesday,Charlotte Evans,1448,James Wilson
Room 12,0,19,AI,Wednesday,James Wilson,1458,Sarah Clark
Room 12,0,19,AI,Wednesday,Sarah Clark,1459,Sarah Clark
Room 12,0,20,AI,Wednesday,William Rodriguez,1466,Sarah Clark
Room 12,0,20,AI,Wednesday,Sophia Lopez,1467,Sarah Clark
Room 12,0,21,AI,Wednesday,Alexander Scott,1474,Sarah Clark
Room 12,0,21,AI,Wednesday,Charlotte Evans,1475,Sarah Clark
Room 12,0,22,AI,Wednesday,Matthew Nelson,1482,Sarah Clark
Room 12,0,22,AI,Wednesday,Grace Robinson,1483,Sarah Clark
Room 12,0,19,AI,Wednesday,James Wilson,1490,Sarah Clark
Room 12,0,19,AI,Wednesday,Sarah Clark,1491,Sarah Clark
Room 12,0,20,AI,Wednesday,William Rodriguez,1498,Sarah Clark
Room 12,0,20,AI,Wednesday,Sophia Lopez,1499,Sarah Clark
Room 12,0,21,AI,Wednesday,Alexander Scott,1506,Sarah Clark
Room 12,0,21,AI,Wednesday,Charlotte Evans,1507,Sarah Clark
Room 12,0,22,AI,Wednesday,Matthew Nelson,1514,Sarah Clark
Room 12,0,22,AI,Wednesday,Grace Robinson,1515,Sarah Clark
Room 12,0,19,AI,Wednesday,James Wilson,1522,Sarah Clark
Room 12,0,19,AI,Wednesday,Sarah Clark,1523,Sarah Clark
Room 12,0,20,AI,Wednesday,William Rodriguez,1530,Sarah Clark
Room 12,0,20,AI,Wednesday,Sophia Lopez,1531,Sarah Clark
Room 12,0,21,AI,Wednesday,Alexander Scott,1538,Sarah Clark
Room 12,0,21,AI,Wednesday,Charlotte Evans,1539,Sarah Clark
Room 12,0,22,AI,Wednesday,Matthew Nelson,1546,Sarah Clark
Room 12,0,22,AI,Wednesday,Grace Robinson,1547,Sarah Clark
Room 12,0,19,AI,Wednesday,James Wilson,1554,Sarah Clark
Room 12,0,19,AI,Wednesday,Sarah Clark,1555,Sarah Clark
Room 12,0,20,AI,Wednesday,William Rodriguez,1562,Sarah Clark
Room 12,0,20,AI,Wednesday,Sophia Lopez,1563,Sarah Clark
Room 12,0,21,AI,Wednesday,Alexander Scott,1570,Sarah Clark
Room 12,0,21,AI,Wednesday,Charlotte Evans,1571,Sarah Clark
Room 13,0,19,AI,Wednesday,James Wilson,1581,Charlotte Evans
Room 13,0,19,AI,Wednesday,Sarah Clark,1582,Charlotte Evans
Room 13,0,20,AI,Wednesday,William Rodriguez,1589,Charlotte Evans
Room 13,0,20,AI,Wednesday,Sophia Lopez,1590,Charlotte Evans
Room 13,0,21,AI,Wednesday,Alexander Scott,1597,Charlotte Evans
Room 13,0,21,AI,Wednesday,Charlotte Evans,1598,Charlotte Evans
Room 13,0,22,AI,Wednesday,Matthew Nelson,1605,Charlotte Evans
Room 13,0,22,AI,Wednesday,Grace Robinson,1606,Charlotte Evans
Room 13,0,19,AI,Wednesday,James Wilson,1613,Charlotte Evans
Room 13,0,19,AI,Wednesday,Sarah Clark,1614,Charlotte Evans
Room 13,0,20,AI,Wednesday,William Rodriguez,1621,Charlotte Evans
Room 13,0,20,AI,Wednesday,Sophia Lopez,1622,Charlotte Evans
Room 13,0,21,AI,Wednesday,Alexander Scott,1629,Charlotte Evans
Room 13,0,21,AI,Wednesday,Charlotte Evans,1630,Charlotte Evans
Room 13,0,22,AI,Wednesday,Matthew Nelson,1637,Charlotte Evans
Room 13,0,22,AI,Wednesday,Grace Robinson,1638,Charlotte Evans
Room 13,0,19,AI,Wednesday,James Wilson,1645,Charlotte Evans
Room 13,0,19,AI,Wednesday,Sarah Clark,1646,Charlotte Evans
Room 13,0,20,AI,Wednesday,William Rodriguez,1653,Charlotte Evans
Room 13,0,20,AI,Wednesday,Sophia Lopez,1654,Charlotte Evans
Room 13,0,21,AI,Wednesday,Alexander Scott,1661,Charlotte Evans
Room 13,0,21,AI,Wednesday,Charlotte Evans,1662,Charlotte Evans
Room 13,0,22,AI,Wednesday,Matthew Nelson,1669,Charlotte Evans
Room 13,0,22,AI,Wednesday,Grace Robinson,1670,Charlotte Evans
Room 13,0,19,AI,Wednesday,James Wilson,1677,Charlotte Evans
Room 13,0,19,AI,Wednesday,Sarah Clark,1678,Charlotte Evans
Room 13,0,20,AI,Wednesday,William Rodriguez,1685,Charlotte Evans
Room 13,0,20,AI,Wednesday,Sophia Lopez,1686,Charlotte Evans
Room 13,0,21,AI,Wednesday,Alexander Scott,1693,Charlotte Evans
Room 13,0,21,AI,Wednesday,Charlotte Evans,1694,Charlotte Evans
Room 14,0,19,AI,Wednesday,James Wilson,1704,Sarah Clark
Room 14,0,19,AI,Wednesday,Sarah Clark,1705,Sarah Clark
Room 14,0,20,AI,Wednesday,William Rodriguez,1712,Sarah Clark
Room 14,0,20,AI,Wednesday,Sophia Lopez,1713,Sarah Clark
Room 14,0,21,AI,Wednesday,Alexander Scott,1720,Sarah Clark
Room 14,0,21,AI,Wednesday,Charlotte Evans,1721,Sarah Clark
Room 14,0,22,AI,Wednesday,Matthew Nelson,1728,Sarah Clark
Room 14,0,22,AI,Wednesday,Grace Robinson,1729,Sarah Clark
Room 14,0,19,AI,Wednesday,James Wilson,1736,Sarah Clark
Room 14,0,19,AI,Wednesday,Sarah Clark,1737,Sarah Clark
Room 14,0,20,AI,Wednesday,William Rodriguez,1744,Sarah Clark
Room 14,0,20,AI,Wednesday,Sophia Lopez,1745,Sarah Clark
Room 14,0,21,AI,Wednesday,Alexander Scott,1752,Sarah Clark
Room 14,0,21,AI,Wednesday,Charlotte Evans,1753,Sarah Clark
Room 14,0,22,AI,Wednesday,Matthew Nelson,1760,Sarah Clark
Room 14,0,22,AI,Wednesday,Grace Robinson,1761,Sarah Clark
Room 14,0,19,AI,Wednesday,James Wilson,1768,Sarah Clark
Room 14,0,19,AI,Wednesday,Sarah Clark,1769,Sarah Clark
Room 14,0,20,AI,Wednesday,William Rodriguez,1776,Sarah Clark
Room 14,0,20,AI,Wednesday,Sophia Lopez,1777,Sarah Clark
Room 14,0,21,AI,Wednesday,Alexander Scott,1784,Sarah Clark
Room 14,0,21,AI,Wednesday,Charlotte Evans,1785,Sarah Clark
Room 14,0,22,AI,Wednesday,Matthew Nelson,1792,Sarah Clark
Room 14,0,22,AI,Wednesday,Grace Robinson,1793,Sarah Clark
Room 14,0,19,AI,Wednesday,James Wilson,1800,Sarah Clark
Room 14,0,19,AI,Wednesday,Sarah Clark,1801,Sarah Clark
Room 14,0,20,AI,Wednesday,William Rodriguez,1808,Sarah Clark
Room 14,0,20,AI,Wednesday,Sophia Lopez,1809,Sarah Clark
Room 14,0,21,AI,Wednesday,Alexander Scott,1816,Sarah Clark
Room 14,0,21,AI,Wednesday,Charlotte Evans,1817,Sarah Clark
Room 15,0,19,AI,Wednesday,James Wilson,1827,Sarah Clark
Room 15,0,19,AI,Wednesday,Sarah Clark,1828,Sarah Clark
Room 15,0,20,AI,Wednesday,William Rodriguez,1835,Sarah Clark
Room 15,0,20,AI,Wednesday,Sophia Lopez,1836,Sarah Clark
Room 15,0,21,AI,Wednesday,Alexander Scott,1843,Sarah Clark
Room 15,0,21,AI,Wednesday,Charlotte Evans,1844,Sarah Clark
Room 15,0,22,AI,Wednesday,Matthew Nelson,1851,Sarah Clark
Room 15,0,22,AI,Wednesday,Grace Robinson,1852,Sarah Clark
Room 15,0,19,AI,Wednesday,James Wilson,1859,Sarah Clark
Room 15,0,19,AI,Wednesday,Sarah Clark,1860,Sarah Clark
Room 15,0,20,AI,Wednesday,William Rodriguez,1867,Sarah Clark
Room 15,0,20,AI,Wednesday,Sophia Lopez,1868,Sarah Clark
Room 15,0,21,AI,Wednesday,Alexander Scott,1875,Sarah Clark
Room 15,0,21,AI,Wednesday,Charlotte Evans,1876,Sarah Clark
Room 15,0,22,AI,Wednesday,Matthew Nelson,1883,Sarah Clark
Room 15,0,22,AI,Wednesday,Grace Robinson,1884,Sarah Clark
Room 15,0,19,AI,Wednesday,James Wilson,1891,Sarah Clark
Room 15,0,19,AI,Wednesday,Sarah Clark,1892,Sarah Clark
Room 15,0,20,AI,Wednesday,William Rodriguez,1899,Sarah Clark
Room 15,0,20,AI,Wednesday,Sophia Lopez,1900,Sarah Clark
Room 15,0,21,AI,Wednesday,Alexander Scott,1907,Sarah Clark
Room 15,0,21,AI,Wednesday,Charlotte Evans,1908,Sarah Clark
Room 15,0,22,AI,Wednesday,Matthew Nelson,1915,Sarah Clark
Room 15,0,22,AI,Wednesday,Grace Robinson,1916,Sarah Clark
Room 15,0,19,AI,Wednesday,James Wilson,1923,Sarah Clark
Room 15,0,19,AI,Wednesday,Sarah Clark,1924,Sarah Clark
Room 15,0,20,AI,Wednesday,William Rodriguez,1931,Sarah Clark
Room 15,0,20,AI,Wednesday,Sophia Lopez,1932,Sarah Clark
Room 15,0,21,AI,Wednesday,Alexander Scott,1939,Sarah Clark
Room 15,0,21,AI,Wednesday,Charlotte Evans,1940,Sarah Clark
Room 16,0,19,AI,Wednesday,James Wilson,1950,Charlotte Evans
Room 16,0,19,AI,Wednesday,Sarah Clark,1951,Charlotte Evans
Room 16,0,20,AI,Wednesday,William Rodriguez,1958,Charlotte Evans
Room 16,0,20,AI,Wednesday,Sophia Lopez,1959,Charlotte Evans
Room 16,0,21,AI,Wednesday,Alexander Scott,1966,Charlotte Evans
Room 16,0,21,AI,Wednesday,Charlotte Evans,1967,Charlotte Evans
Room 16,0,22,AI,Wednesday,Matthew Nelson,1974,Charlotte Evans
Room 16,0,22,AI,Wednesday,Grace Robinson,1975,Charlotte Evans
Room 16,0,19,AI,Wednesday,James Wilson,1982,Charlotte Evans
Room 16,0,19,AI,Wednesday,Sarah Clark,1983,Charlotte Evans
Room 16,0,20,AI,Wednesday,William Rodriguez,1990,Charlotte Evans
Room 16,0,20,AI,Wednesday,Sophia Lopez,1991,Charlotte Evans
Room 16,0,21,AI,Wednesday,Alexander Scott,1998,Charlotte Evans
Room 16,0,21,AI,Wednesday,Charlotte Evans,1999,Charlotte Evans
Room 16,0,22,AI,Wednesday,Matthew Nelson,2006,Charlotte Evans
Room 16,0,22,AI,Wednesday,Grace Robinson,2007,Charlotte Evans
Room 16,0,19,AI,Wednesday,James Wilson,2014,Charlotte Evans
Room 16,0,19,AI,Wednesday,Sarah Clark,2015,Charlotte Evans
Room 16,0,20,AI,Wednesday,William Rodriguez,2022,Charlotte Evans
Room 16,0,20,AI,Wednesday,Sophia Lopez,2023,Charlotte Evans
Room 16,0,21,AI,Wednesday,Alexander Scott,2030,Charlotte Evans
Room 16,0,21,AI,Wednesday,Charlotte Evans,2031,Charlotte Evans
Room 16,0,22,AI,Wednesday,Matthew Nelson,2038,Charlotte Evans
Room 16,0,22,AI,Wednesday,Grace Robinson,2039,Charlotte Evans
Room 16,0,19,AI,Wednesday,James Wilson,2046,Charlotte Evans
Room 16,0,19,AI,Wednesday,Sarah Clark,2047,Charlotte Evans
Room 16,0,20,AI,Wednesday,William Rodriguez,2054,Charlotte Evans
Room 16,0,20,AI,Wednesday,Sophia Lopez,2055,Charlotte Evans
Room 16,0,21,AI,Wednesday,Alexander Scott,2062,Charlotte Evans
Room 16,0,21,AI,Wednesday,Charlotte Evans,2063,Charlotte Evans
Room 17,0,19,AI,Wednesday,James Wilson,2073,Sarah Clark
Room 17,0,19,AI,Wednesday,Sarah Clark,2074,Sarah Clark
Room 17,0,20,AI,Wednesday,William Rodriguez,2081,Sarah Clark
Room 17,0,20,AI,Wednesday,Sophia Lopez,2082,Sarah Clark
Room 17,0,21,AI,Wednesday,Alexander Scott,2089,Sarah Clark
Room 17,0,21,AI,Wednesday,Charlotte Evans,2090,Sarah Clark
Room 17,0,22,AI,Wednesday,Matthew Nelson,2097,Sarah Clark
Room 17,0,22,AI,Wednesday,Grace Robinson,2098,Sarah Clark
Room 17,0,19,AI,Wednesday,James Wilson,2105,Sarah Clark
Room 17,0,19,AI,Wednesday,Sarah Clark,2106,Sarah Clark
Room 17,0,20,AI,Wednesday,William Rodriguez,2113,Sarah Clark
Room 17,0,20,AI,Wednesday,Sophia Lopez,2114,Sarah Clark
Room 17,0,21,AI,Wednesday,Alexander Scott,2121,Sarah Clark
Room 17,0,21,AI,Wednesday,Charlotte Evans,2122,Sarah Clark
Room 17,0,22,AI,Wednesday,Matthew Nelson,2129,Sarah Clark
Room 17,0,22,AI,Wednesday,Grace Robinson,2130,Sarah Clark
Room 17,0,19,AI,Wednesday,James Wilson,2137,Sarah Clark
Room 17,0,19,AI,Wednesday,Sarah Clark,2138,Sarah Clark
Room 17,0,20,AI,Wednesday,William Rodriguez,2145,Sarah Clark
Room 17,0,20,AI,Wednesday,Sophia Lopez,2146,Sarah Clark
Room 17,0,21,AI,Wednesday,Alexander Scott,2153,Sarah Clark
Room 17,0,21,AI,Wednesday,Charlotte Evans,2154,Sarah Clark
Room 17,0,22,AI,Wednesday,Matthew Nelson,2161,Sarah Clark
Room 17,0,22,AI,Wednesday,Grace Robinson,2162,Sarah Clark
Room 17,0,19,AI,Wednesday,James Wilson,2169,Sarah Clark
Room 17,0,19,AI,Wednesday,Sarah Clark,2170,Sarah Clark
Room 17,0,20,AI,Wednesday,William Rodriguez,2177,Sarah Clark
Room 17,0,20,AI,Wednesday,Sophia Lopez,2178,Sarah Clark
Room 17,0,21,AI,Wednesday,Alexander Scott,2185,Sarah Clark
Room 17,0,21,AI,Wednesday,Charlotte Evans,2186,Sarah Clark
Room 18,0,19,AI,Wednesday,James Wilson,2196,Alexander Scott
Room 18,0,19,AI,Wednesday,Sarah Clark,2197,Alexander Scott
Room 18,0,20,AI,Wednesday,William Rodriguez,2204,Alexander Scott
Room 18,0,20,AI,Wednesday,Sophia Lopez,2205,Alexander Scott
Room 18,0,21,AI,Wednesday,Alexander Scott,2212,Alexander Scott
Room 18,0,21,AI,Wednesday,Charlotte Evans,2213,Alexander Scott
Room 18,0,22,AI,Wednesday,Matthew Nelson,2220,Alexander Scott
Room 18,0,22,AI,Wednesday,Grace Robinson,2221,Alexander Scott
Room 18,0,19,AI,Wednesday,James Wilson,2228,Alexander Scott
Room 18,0,19,AI,Wednesday,Sarah Clark,2229,Alexander Scott
Room 18,0,20,AI,Wednesday,William Rodriguez,2236,Alexander Scott
Room 18,0,20,AI,Wednesday,Sophia Lopez,2237,Alexander Scott
Room 18,0,21,AI,Wednesday,Alexander Scott,2244,Alexander Scott
Room 18,0,21,AI,Wednesday,Charlotte Evans,2245,Alexander Scott
Room 18,0,22,AI,Wednesday,Matthew Nelson,2252,Alexander Scott
Room 18,0,22,AI,Wednesday,Grace Robinson,2253,Alexander Scott
Room 18,0,19,AI,Wednesday,James Wilson,2260,Alexander Scott
Room 18,0,19,AI,Wednesday,Sarah Clark,2261,Alexander Scott
Room 18,0,20,AI,Wednesday,William Rodriguez,2268,Alexander Scott
Room 18,0,20,AI,Wednesday,Sophia Lopez,2269,Alexander Scott
Room 18,0,21,AI,Wednesday,Alexander Scott,2276,Alexander Scott
Room 18,0,21,AI,Wednesday,Charlotte Evans,2277,Alexander Scott
Room 18,0,22,AI,Wednesday,Matthew Nelson,2284,Alexander Scott
Room 18,0,22,AI,Wednesday,Grace Robinson,2285,Alexander Scott
Room 18,0,19,AI,Wednesday,James Wilson,2292,Alexander Scott
Room 18,0,19,AI,Wednesday,Sarah Clark,2293,Alexander Scott
Room 18,0,20,AI,Wednesday,William Rodriguez,2300,Alexander Scott
Room 18,0,20,AI,Wednesday,Sophia Lopez,2301,Alexander Scott
Room 18,0,21,AI,Wednesday,Alexander Scott,2308,Alexander Scott
Room 18,0,21,AI,Wednesday,Charlotte Evans,2309,Alexander Scott
Room 19,0,19,AI,Wednesday,James Wilson,2319,William Rodriguez
Room 19,0,19,AI,Wednesday,Sarah Clark,2320,William Rodriguez
Room 19,0,20,AI,Wednesday,William Rodriguez,2327,William Rodriguez
Room 19,0,20,AI,Wednesday,Sophia Lopez,2328,William Rodriguez
Room 19,0,21,AI,Wednesday,Alexander Scott,2335,William Rodriguez
Room 19,0,21,AI,Wednesday,Charlotte Evans,2336,William Rodriguez
Room 19,0,22,AI,Wednesday,Matthew Nelson,2343,William Rodriguez
Room 19,0,22,AI,Wednesday,Grace Robinson,2344,William Rodriguez
Room 19,0,19,AI,Wednesday,James Wilson,2351,William Rodriguez
Room 19,0,19,AI,Wednesday,Sarah Clark,2352,William Rodriguez
Room 19,0,20,AI,Wednesday,William Rodriguez,2359,William Rodriguez
Room 19,0,20,AI,Wednesday,Sophia Lopez,2360,William Rodriguez
Room 19,0,21,AI,Wednesday,Alexander Scott,2367,William Rodriguez
Room 19,0,21,AI,Wednesday,Charlotte Evans,2368,William Rodriguez
Room 19,0,22,AI,Wednesday,Matthew Nelson,2375,William Rodriguez
Room 19,0,22,AI,Wednesday,Grace Robinson,2376,William Rodriguez
Room 19,0,19,AI,Wednesday,James Wilson,2383,William Rodriguez
Room 19,0,19,AI,Wednesday,Sarah Clark,2384,William Rodriguez
Room 19,0,20,AI,Wednesday,William Rodriguez,2391,William Rodriguez
Room 19,0,20,AI,Wednesday,Sophia Lopez,2392,William Rodriguez
Room 19,0,21,AI,Wednesday,Alexander Scott,2399,William Rodriguez
Room 19,0,21,AI,Wednesday,Charlotte Evans,2400,William Rodriguez
Room 19,0,22,AI,Wednesday,Matthew Nelson,2407,William Rodriguez
Room 19,0,22,AI,Wednesday,Grace Robinson,2408,William Rodriguez
Room 19,0,19,AI,Wednesday,James Wilson,2415,William Rodriguez
Room 19,0,19,AI,Wednesday,Sarah Clark,2416,William Rodriguez
Room 19,0,20,AI,Wednesday,William Rodriguez,2423,William Rodriguez
Room 19,0,20,AI,Wednesday,Sophia Lopez,2424,William Rodriguez
Room 19,0,21,AI,Wednesday,Alexander Scott,2431,William Rodriguez
Room 19,0,21,AI,Wednesday,Charlotte Evans,2432,William Rodriguez
Room 20,0,19,AI,Wednesday,James Wilson,2442,James Wilson
Room 20,0,19,AI,Wednesday,Sarah Clark,2443,James Wilson
Room 20,0,20,AI,Wednesday,William Rodriguez,2450,James Wilson
Room 20,0,20,AI,Wednesday,Sophia Lopez,2451,James Wilson
Room 20,0,21,AI,Wednesday,Alexander Scott,2458,James Wilson
Room 20,0,21,AI,Wednesday,Charlotte Evans,2459,James Wilson
Room 20,0,22,AI,Wednesday,Matthew Nelson,2466,James Wilson
Room 20,0,22,AI,Wednesday,Grace Robinson,2467,James Wilson
Room 20,0,19,AI,Wednesday,James Wilson,2474,James Wilson
Room 20,0,19,AI,Wednesday,Sarah Clark,2475,James Wilson
Room 20,0,20,AI,Wednesday,William Rodriguez,2482,James Wilson
Room 20,0,20,AI,Wednesday,Sophia Lopez,2483,James Wilson
Room 20,0,21,AI,Wednesday,Alexander Scott,2490,James Wilson
Room 20,0,21,AI,Wednesday,Charlotte Evans,2491,James Wilson
Room 20,0,22,AI,Wednesday,Matthew Nelson,2498,James Wilson
Room 20,0,22,AI,Wednesday,Grace Robinson,2499,James Wilson
Room 20,0,19,AI,Wednesday,James Wilson,2506,James Wilson
Room 20,0,19,AI,Wednesday,Sarah Clark,2507,James Wilson
Room 20,0,20,AI,Wednesday,William Rodriguez,2514,James Wilson
Room 20,0,20,AI,Wednesday,Sophia Lopez,2515,James Wilson
Room 20,0,21,AI,Wednesday,Alexander Scott,2522,James Wilson
Room 20,0,21,AI,Wednesday,Charlotte Evans,2523,James Wilson
Room 20,0,22,AI,Wednesday,Matthew Nelson,2530,James Wilson
Room 20,0,22,AI,Wednesday,Grace Robinson,2531,James Wilson
Room 20,0,19,AI,Wednesday,James Wilson,2538,James Wilson
Room 20,0,19,AI,Wednesday,Sarah Clark,2539,James Wilson
Room 20,0,20,AI,Wednesday,William Rodriguez,2546,James Wilson
Room 20,0,20,AI,Wednesday,Sophia Lopez,2547,James Wilson
Room 20,0,21,AI,Wednesday,Alexander Scott,2554,James Wilson
Room 20,0,21,AI,Wednesday,Charlotte Evans,2555,James Wilson
Room 21,0,19,AI,Wednesday,James Wilson,2565,Sophia Lopez
Room 21,0,19,AI,Wednesday,Sarah Clark,2566,Sophia Lopez
Room 21,0,20,AI,Wednesday,William Rodriguez,2573,Sophia Lopez
Room 21,0,20,AI,Wednesday,Sophia Lopez,2574,Sophia Lopez
Room 21,0,21,AI,Wednesday,Alexander Scott,2581,Sophia Lopez
Room 21,0,21,AI,Wednesday,Charlotte Evans,2582,Sophia Lopez
Room 21,0,22,AI,Wednesday,Matthew Nelson,2589,Sophia Lopez
Room 21,0,22,AI,Wednesday,Grace Robinson,2590,Sophia Lopez
Room 21,0,19,AI,Wednesday,James Wilson,2597,Sophia Lopez
Room 21,0,19,AI,Wednesday,Sarah Clark,2598,Sophia Lopez
Room 21,0,20,AI,Wednesday,William Rodriguez,2605,Sophia Lopez
Room 21,0,20,AI,Wednesday,Sophia Lopez,2606,Sophia Lopez
Room 21,0,21,AI,Wednesday,Alexander Scott,2613,Sophia Lopez
Room 21,0,21,AI,Wednesday,Charlotte Evans,2614,Sophia Lopez
Room 21,0,22,AI,Wednesday,Matthew Nelson,2621,Sophia Lopez
Room 21,0,22,AI,Wednesday,Grace Robinson,2622,Sophia Lopez
Room 21,0,19,AI,Wednesday,James Wilson,2629,Sophia Lopez
Room 21,0,19,AI,Wednesday,Sarah Clark,2630,Sophia Lopez
Room 21,0,20,AI,Wednesday,William Rodriguez,2637,Sophia Lopez
Room 21,0,20,AI,Wednesday,Sophia Lopez,2638,Sophia Lopez
Room 21,0,21,AI,Wednesday,Alexander Scott,2645,Sophia Lopez
Room 21,0,21,AI,Wednesday,Charlotte Evans,2646,Sophia Lopez
Room 21,0,22,AI,Wednesday,Matthew Nelson,2653,Sophia Lopez
Room 21,0,22,AI,Wednesday,Grace Robinson,2654,Sophia Lopez
Room 21,0,19,AI,Wednesday,James Wilson,2661,Sophia Lopez
