Batch,Dept,Name,ID,Cluster,Room,Seat,Day,Time Slot,Room Capacity
22,CS,Samantha Allen,1174,1,Room 18,527,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1074,1,Room 18,528,Day 1,Time Slot 2,35
21,CS,Abigail Young,1626,1,Room 18,529,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1625,1,Room 18,530,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1634,1,Room 18,531,Day 1,Time Slot 2,35
22,CS,David Harris,1788,1,Room 18,532,Day 1,Time Slot 2,35
20,CS,Emma White,1158,1,Room 18,533,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1657,1,Room 18,534,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1142,1,Room 18,535,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1765,1,Room 18,536,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1674,1,Room 18,537,Day 1,Time Slot 2,35
19,CS,John Smith,1673,1,Room 18,538,Day 1,Time Slot 2,35
19,CS,John Smith,1085,1,Room 18,539,Day 1,Time Slot 2,35
19,CS,John Smith,1149,1,Room 18,540,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1157,1,Room 19,541,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1083,1,Room 19,542,Day 1,Time Slot 2,30
22,CS,David Harris,1665,1,Room 19,543,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1150,1,Room 19,544,Day 1,Time Slot 2,30
22,CS,David Harris,1082,1,Room 19,545,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1772,1,Room 19,546,Day 1,Time Slot 2,30
20,CS,Emma White,1773,1,Room 19,547,Day 1,Time Slot 2,30
21,CS,Abigail Young,1658,1,Room 19,548,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1666,1,Room 19,549,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1551,1,Room 19,550,Day 1,Time Slot 2,30
22,CS,David Harris,1050,1,Room 19,551,Day 1,Time Slot 2,30
22,CS,David Harris,1451,1,Room 19,552,Day 1,Time Slot 2,30
20,CS,Emma White,1864,1,Room 19,553,Day 1,Time Slot 2,30
20,CS,Emma White,1436,1,Room 19,554,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1435,1,Room 19,555,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1428,1,Room 19,556,Day 1,Time Slot 2,30
19,CS,John Smith,1427,1,Room 19,557,Day 1,Time Slot 2,30
19,CS,John Smith,1304,1,Room 19,558,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1863,1,Room 19,559,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1305,1,Room 19,560,Day 1,Time Slot 2,30
22,CS,David Harris,1018,1,Room 19,561,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1871,1,Room 19,562,Day 1,Time Slot 2,30
21,CS,Abigail Young,1872,1,Room 19,563,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1420,1,Room 19,564,Day 1,Time Slot 2,30
22,CS,David Harris,1419,1,Room 19,565,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1312,1,Room 19,566,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1019,1,Room 19,567,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1297,1,Room 19,568,Day 1,Time Slot 2,30
22,CS,David Harris,1296,1,Room 19,569,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1443,1,Room 19,570,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1280,1,Room 20,571,Day 1,Time Slot 2,25
20,CS,Emma White,1281,1,Room 20,572,Day 1,Time Slot 2,25
20,CS,Emma White,1463,1,Room 20,573,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1462,1,Room 20,574,Day 1,Time Slot 2,25
19,CS,John Smith,1855,1,Room 20,575,Day 1,Time Slot 2,25
19,CS,Alice Johnson,1856,1,Room 20,576,Day 1,Time Slot 2,25
19,CS,Alice Johnson,1455,1,Room 20,577,Day 1,Time Slot 2,25
19,CS,John Smith,1454,1,Room 20,578,Day 1,Time Slot 2,25
22,CS,Samantha Allen,1452,1,Room 20,579,Day 1,Time Slot 2,25
19,CS,John Smith,1550,1,Room 20,580,Day 1,Time Slot 2,25
21,CS,Joseph Carter,1288,1,Room 20,581,Day 1,Time Slot 2,25
21,CS,Abigail Young,1289,1,Room 20,582,Day 1,Time Slot 2,25
19,CS,Alice Johnson,1027,1,Room 20,583,Day 1,Time Slot 2,25
19,CS,John Smith,1026,1,Room 20,584,Day 1,Time Slot 2,25
21,CS,Abigail Young,1444,1,Room 20,585,Day 1,Time Slot 2,25
20,CS,Emma White,1313,1,Room 20,586,Day 1,Time Slot 2,25
21,CS,Joseph Carter,1470,1,Room 20,587,Day 1,Time Slot 2,25
21,CS,Abigail Young,1412,1,Room 20,588,Day 1,Time Slot 2,25
20,CS,Emma White,1404,1,Room 20,589,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1339,1,Room 20,590,Day 1,Time Slot 2,25
20,CS,Emma White,1372,1,Room 20,591,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1371,1,Room 20,592,Day 1,Time Slot 2,25
20,CS,Emma White,1340,1,Room 20,593,Day 1,Time Slot 2,25
20,CS,Emma White,1003,1,Room 20,594,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1002,1,Room 20,595,Day 1,Time Slot 2,25
21,CS,Joseph Carter,1379,1,Room 21,596,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1895,1,Room 21,597,Day 1,Time Slot 2,35
19,CS,John Smith,1363,1,Room 21,598,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1347,1,Room 21,599,Day 1,Time Slot 2,35
21,CS,Abigail Young,1348,1,Room 21,600,Day 1,Time Slot 2,35
20,CS,Emma White,1896,1,Room 21,601,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1356,1,Room 21,602,Day 1,Time Slot 2,35
22,CS,David Harris,1355,1,Room 21,603,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1364,1,Room 21,604,Day 1,Time Slot 2,35
21,CS,Abigail Young,1380,1,Room 21,605,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1888,1,Room 21,606,Day 1,Time Slot 2,35
19,CS,John Smith,1887,1,Room 21,607,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1403,1,Room 21,608,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1320,1,Room 21,609,Day 1,Time Slot 2,35
21,CS,Abigail Young,1321,1,Room 21,610,Day 1,Time Slot 2,35
22,CS,David Harris,1879,1,Room 21,611,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1880,1,Room 21,612,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1396,1,Room 21,613,Day 1,Time Slot 2,35
19,CS,John Smith,1395,1,Room 21,614,Day 1,Time Slot 2,35
22,CS,David Harris,1328,1,Room 21,615,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1329,1,Room 21,616,Day 1,Time Slot 2,35
21,CS,Abigail Young,1011,1,Room 21,617,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1010,1,Room 21,618,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1388,1,Room 21,619,Day 1,Time Slot 2,35
22,CS,David Harris,1387,1,Room 21,620,Day 1,Time Slot 2,35
19,CS,John Smith,1331,1,Room 21,621,Day 1,Time Slot 2,35
19,CS,Alice Johnson,1332,1,Room 21,622,Day 1,Time Slot 2,35
21,CS,Joseph Carter,1411,1,Room 21,623,Day 1,Time Slot 2,35
21,CS,Abigail Young,1471,1,Room 21,624,Day 1,Time Slot 2,35
21,CS,Abigail Young,1102,1,Room 21,625,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1233,1,Room 21,626,Day 1,Time Slot 2,35
22,CS,Samantha Allen,1265,1,Room 21,627,Day 1,Time Slot 2,35
22,CS,David Harris,1264,1,Room 21,628,Day 1,Time Slot 2,35
20,CS,Robert Garcia,1494,1,Room 21,629,Day 1,Time Slot 2,35
20,CS,Emma White,1495,1,Room 21,630,Day 1,Time Slot 2,35
22,CS,David Harris,1542,1,Room 22,631,Day 1,Time Slot 2,30
21,CS,Abigail Young,1840,1,Room 22,632,Day 1,Time Slot 2,30
22,CS,David Harris,1232,1,Room 22,633,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1839,1,Room 22,634,Day 1,Time Slot 2,30
19,CS,John Smith,1240,1,Room 22,635,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1526,1,Room 22,636,Day 1,Time Slot 2,30
20,CS,Emma White,1527,1,Room 22,637,Day 1,Time Slot 2,30
21,CS,Abigail Young,1257,1,Room 22,638,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1256,1,Room 22,639,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1502,1,Room 22,640,Day 1,Time Slot 2,30
21,CS,Abigail Young,1503,1,Room 22,641,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1824,1,Room 22,642,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1534,1,Room 22,643,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1042,1,Room 22,644,Day 1,Time Slot 2,30
21,CS,Abigail Young,1043,1,Room 22,645,Day 1,Time Slot 2,30
19,CS,John Smith,1823,1,Room 22,646,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1511,1,Room 22,647,Day 1,Time Slot 2,30
21,CS,Abigail Young,1535,1,Room 22,648,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1543,1,Room 22,649,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1241,1,Room 22,650,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1821,1,Room 22,651,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1848,1,Room 22,652,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1273,1,Room 22,653,Day 1,Time Slot 2,30
19,CS,John Smith,1272,1,Room 22,654,Day 1,Time Slot 2,30
22,CS,David Harris,1478,1,Room 22,655,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1831,1,Room 22,656,Day 1,Time Slot 2,30
22,CS,Samantha Allen,1479,1,Room 22,657,Day 1,Time Slot 2,30
22,CS,David Harris,1847,1,Room 22,658,Day 1,Time Slot 2,30
21,CS,Joseph Carter,1224,1,Room 22,659,Day 1,Time Slot 2,30
20,CS,Robert Garcia,1034,1,Room 22,660,Day 1,Time Slot 2,30
19,CS,Alice Johnson,1519,1,Room 23,661,Day 1,Time Slot 2,25
19,CS,Alice Johnson,1487,1,Room 23,662,Day 1,Time Slot 2,25
22,CS,David Harris,1510,1,Room 23,663,Day 1,Time Slot 2,25
19,CS,John Smith,1518,1,Room 23,664,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1248,1,Room 23,665,Day 1,Time Slot 2,25
21,CS,Abigail Young,1225,1,Room 23,666,Day 1,Time Slot 2,25
20,CS,Emma White,1249,1,Room 23,667,Day 1,Time Slot 2,25
20,CS,Emma White,1832,1,Room 23,668,Day 1,Time Slot 2,25
22,CS,Samantha Allen,1051,1,Room 23,669,Day 1,Time Slot 2,25
19,CS,John Smith,1486,1,Room 23,670,Day 1,Time Slot 2,25
20,CS,Robert Garcia,1740,1,Room 23,671,Day 1,Time Slot 2,25
22,CS,David Harris,1820,1,Room 23,672,Day 1,Time Slot 2,25
20,CS,Emma White,1035,1,Room 23,673,Day 1,Time Slot 2,25
21,EE,Mia King,1045,2,Room 23,674,Day 1,Time Slot 2,25
19,EE,Michael Brown,1825,2,Room 23,675,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1807,2,Room 23,676,Day 1,Time Slot 2,25
19,EE,Emily Davis,1826,2,Room 23,677,Day 1,Time Slot 2,25
22,EE,Lily Wright,1850,2,Room 23,678,Day 1,Time Slot 2,25
21,EE,Mia King,1751,2,Room 23,679,Day 1,Time Slot 2,25
22,EE,Lily Wright,1053,2,Room 23,680,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1742,2,Room 23,681,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1743,2,Room 23,682,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1898,2,Room 23,683,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1897,2,Room 23,684,Day 1,Time Slot 2,25
21,EE,Mia King,1815,2,Room 23,685,Day 1,Time Slot 2,25
21,EE,Andrew Hill,1814,2,Room 24,686,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1096,2,Room 24,687,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1004,2,Room 24,688,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1806,2,Room 24,689,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1005,2,Room 24,690,Day 1,Time Slot 2,35
19,EE,Emily Davis,1890,2,Room 24,691,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1822,2,Room 24,692,Day 1,Time Slot 2,35
19,EE,Michael Brown,1889,2,Room 24,693,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1750,2,Room 24,694,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1095,2,Room 24,695,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1044,2,Room 24,696,Day 1,Time Slot 2,35
19,EE,Emily Davis,1061,2,Room 24,697,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1758,2,Room 24,698,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1841,2,Room 24,699,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1775,2,Room 24,700,Day 1,Time Slot 2,35
21,EE,Mia King,1842,2,Room 24,701,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1037,2,Room 24,702,Day 1,Time Slot 2,35
21,EE,Mia King,1077,2,Room 24,703,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1068,2,Room 24,704,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1069,2,Room 24,705,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1076,2,Room 24,706,Day 1,Time Slot 2,35
22,EE,Lily Wright,1791,2,Room 24,707,Day 1,Time Slot 2,35
19,EE,Emily Davis,1858,2,Room 24,708,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1790,2,Room 24,709,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1036,2,Room 24,710,Day 1,Time Slot 2,35
19,EE,Michael Brown,1857,2,Room 24,711,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1782,2,Room 24,712,Day 1,Time Slot 2,35
21,EE,Mia King,1783,2,Room 24,713,Day 1,Time Slot 2,35
19,EE,Michael Brown,1028,2,Room 24,714,Day 1,Time Slot 2,35
19,EE,Emily Davis,1029,2,Room 24,715,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1774,2,Room 24,716,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1865,2,Room 24,717,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1866,2,Room 24,718,Day 1,Time Slot 2,35
22,EE,Lily Wright,1021,2,Room 24,719,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1881,2,Room 24,720,Day 1,Time Slot 2,35
22,EE,Lily Wright,1759,2,Room 25,721,Day 1,Time Slot 2,30
19,EE,Emily Davis,1088,2,Room 25,722,Day 1,Time Slot 2,30
19,EE,Michael Brown,1087,2,Room 25,723,Day 1,Time Slot 2,30
21,EE,Andrew Hill,1012,2,Room 25,724,Day 1,Time Slot 2,30
21,EE,Mia King,1013,2,Room 25,725,Day 1,Time Slot 2,30
19,EE,Michael Brown,1060,2,Room 25,726,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1849,2,Room 25,727,Day 1,Time Slot 2,30
22,EE,Lily Wright,1882,2,Room 25,728,Day 1,Time Slot 2,30
21,EE,Mia King,1874,2,Room 25,729,Day 1,Time Slot 2,30
20,EE,Daniel Lee,1833,2,Room 25,730,Day 1,Time Slot 2,30
19,EE,Michael Brown,1766,2,Room 25,731,Day 1,Time Slot 2,30
19,EE,Emily Davis,1767,2,Room 25,732,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1834,2,Room 25,733,Day 1,Time Slot 2,30
19,EE,Emily Davis,1799,2,Room 25,734,Day 1,Time Slot 2,30
19,EE,Michael Brown,1798,2,Room 25,735,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1084,2,Room 25,736,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1020,2,Room 25,737,Day 1,Time Slot 2,30
21,EE,Andrew Hill,1873,2,Room 25,738,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1052,2,Room 25,739,Day 1,Time Slot 2,30
21,EE,Mia King,1350,2,Room 25,740,Day 1,Time Slot 2,30
21,EE,Mia King,1104,2,Room 25,741,Day 1,Time Slot 2,30
19,EE,Michael Brown,1488,2,Room 25,742,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1266,2,Room 25,743,Day 1,Time Slot 2,30
22,EE,Lily Wright,1267,2,Room 25,744,Day 1,Time Slot 2,30
22,EE,Lily Wright,1481,2,Room 25,745,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1480,2,Room 25,746,Day 1,Time Slot 2,30
19,EE,Michael Brown,1274,2,Room 25,747,Day 1,Time Slot 2,30
19,EE,Emily Davis,1275,2,Room 25,748,Day 1,Time Slot 2,30
19,EE,Emily Davis,1489,2,Room 25,749,Day 1,Time Slot 2,30
21,EE,Mia King,1473,2,Room 25,750,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1465,2,Room 26,751,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1464,2,Room 26,752,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1282,2,Room 26,753,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1283,2,Room 26,754,Day 1,Time Slot 2,25
19,EE,Emily Davis,1457,2,Room 26,755,Day 1,Time Slot 2,25
19,EE,Michael Brown,1456,2,Room 26,756,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1453,2,Room 26,757,Day 1,Time Slot 2,25
21,EE,Andrew Hill,1472,2,Room 26,758,Day 1,Time Slot 2,25
21,EE,Andrew Hill,1290,2,Room 26,759,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1496,2,Room 26,760,Day 1,Time Slot 2,25
21,EE,Mia King,1259,2,Room 26,761,Day 1,Time Slot 2,25
21,EE,Andrew Hill,1536,2,Room 26,762,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1234,2,Room 26,763,Day 1,Time Slot 2,25
22,EE,Lily Wright,1235,2,Room 26,764,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1529,2,Room 26,765,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1528,2,Room 26,766,Day 1,Time Slot 2,25
19,EE,Michael Brown,1242,2,Room 26,767,Day 1,Time Slot 2,25
19,EE,Emily Davis,1243,2,Room 26,768,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1497,2,Room 26,769,Day 1,Time Slot 2,25
19,EE,Emily Davis,1521,2,Room 26,770,Day 1,Time Slot 2,25
22,EE,Lily Wright,1513,2,Room 26,771,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1512,2,Room 26,772,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1250,2,Room 26,773,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1251,2,Room 26,774,Day 1,Time Slot 2,25
21,EE,Mia King,1505,2,Room 26,775,Day 1,Time Slot 2,25
21,EE,Andrew Hill,1504,2,Room 27,776,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1258,2,Room 27,777,Day 1,Time Slot 2,35
19,EE,Michael Brown,1520,2,Room 27,778,Day 1,Time Slot 2,35
21,EE,Mia King,1537,2,Room 27,779,Day 1,Time Slot 2,35
21,EE,Mia King,1291,2,Room 27,780,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1445,2,Room 27,781,Day 1,Time Slot 2,35
22,EE,Lily Wright,1390,2,Room 27,782,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1389,2,Room 27,783,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1330,2,Room 27,784,Day 1,Time Slot 2,35
19,EE,Michael Brown,1333,2,Room 27,785,Day 1,Time Slot 2,35
21,EE,Mia King,1382,2,Room 27,786,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1381,2,Room 27,787,Day 1,Time Slot 2,35
19,EE,Emily Davis,1334,2,Room 27,788,Day 1,Time Slot 2,35
19,EE,Michael Brown,1397,2,Room 27,789,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1374,2,Room 27,790,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1341,2,Room 27,791,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1342,2,Room 27,792,Day 1,Time Slot 2,35
19,EE,Emily Davis,1366,2,Room 27,793,Day 1,Time Slot 2,35
19,EE,Michael Brown,1365,2,Room 27,794,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1349,2,Room 27,795,Day 1,Time Slot 2,35
22,EE,Lily Wright,1358,2,Room 27,796,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1357,2,Room 27,797,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1373,2,Room 27,798,Day 1,Time Slot 2,35
21,EE,Mia King,1446,2,Room 27,799,Day 1,Time Slot 2,35
19,EE,Emily Davis,1398,2,Room 27,800,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1322,2,Room 27,801,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1438,2,Room 27,802,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1437,2,Room 27,803,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1298,2,Room 27,804,Day 1,Time Slot 2,35
22,EE,Lily Wright,1299,2,Room 27,805,Day 1,Time Slot 2,35
19,EE,Emily Davis,1430,2,Room 27,806,Day 1,Time Slot 2,35
19,EE,Michael Brown,1429,2,Room 27,807,Day 1,Time Slot 2,35
19,EE,Michael Brown,1306,2,Room 27,808,Day 1,Time Slot 2,35
21,EE,Mia King,1323,2,Room 27,809,Day 1,Time Slot 2,35
19,EE,Emily Davis,1307,2,Room 27,810,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1421,2,Room 28,811,Day 1,Time Slot 2,30
21,EE,Mia King,1414,2,Room 28,812,Day 1,Time Slot 2,30
21,EE,Andrew Hill,1413,2,Room 28,813,Day 1,Time Slot 2,30
20,EE,Daniel Lee,1314,2,Room 28,814,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1315,2,Room 28,815,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1406,2,Room 28,816,Day 1,Time Slot 2,30
20,EE,Daniel Lee,1405,2,Room 28,817,Day 1,Time Slot 2,30
22,EE,Lily Wright,1422,2,Room 28,818,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1544,2,Room 28,819,Day 1,Time Slot 2,30
22,EE,Lily Wright,1545,2,Room 28,820,Day 1,Time Slot 2,30
21,EE,Mia King,1227,2,Room 28,821,Day 1,Time Slot 2,30
21,EE,Mia King,1136,2,Room 28,822,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1684,2,Room 28,823,Day 1,Time Slot 2,30
20,EE,Daniel Lee,1683,2,Room 28,824,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1143,2,Room 28,825,Day 1,Time Slot 2,30
19,EE,Emily Davis,1676,2,Room 28,826,Day 1,Time Slot 2,30
19,EE,Michael Brown,1675,2,Room 28,827,Day 1,Time Slot 2,30
22,EE,Lily Wright,1144,2,Room 28,828,Day 1,Time Slot 2,30
21,EE,Andrew Hill,1135,2,Room 28,829,Day 1,Time Slot 2,30
22,EE,Lily Wright,1668,2,Room 28,830,Day 1,Time Slot 2,30
19,EE,Michael Brown,1151,2,Room 28,831,Day 1,Time Slot 2,30
19,EE,Emily Davis,1152,2,Room 28,832,Day 1,Time Slot 2,30
21,EE,Mia King,1660,2,Room 28,833,Day 1,Time Slot 2,30
21,EE,Andrew Hill,1659,2,Room 28,834,Day 1,Time Slot 2,30
20,EE,Daniel Lee,1159,2,Room 28,835,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1652,2,Room 28,836,Day 1,Time Slot 2,30
20,EE,Daniel Lee,1651,2,Room 28,837,Day 1,Time Slot 2,30
22,EE,Christopher Baker,1667,2,Room 28,838,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1160,2,Room 28,839,Day 1,Time Slot 2,30
21,EE,Andrew Hill,1691,2,Room 28,840,Day 1,Time Slot 2,30
20,EE,Olivia Hall,1128,2,Room 29,841,Day 1,Time Slot 2,25
19,EE,Emily Davis,1735,2,Room 29,842,Day 1,Time Slot 2,25
19,EE,Michael Brown,1734,2,Room 29,843,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1111,2,Room 29,844,Day 1,Time Slot 2,25
22,EE,Lily Wright,1727,2,Room 29,845,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1726,2,Room 29,846,Day 1,Time Slot 2,25
22,EE,Lily Wright,1112,2,Room 29,847,Day 1,Time Slot 2,25
21,EE,Mia King,1719,2,Room 29,848,Day 1,Time Slot 2,25
21,EE,Mia King,1692,2,Room 29,849,Day 1,Time Slot 2,25
21,EE,Andrew Hill,1718,2,Room 29,850,Day 1,Time Slot 2,25
19,EE,Emily Davis,1120,2,Room 29,851,Day 1,Time Slot 2,25
20,EE,Olivia Hall,1711,2,Room 29,852,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1710,2,Room 29,853,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1127,2,Room 29,854,Day 1,Time Slot 2,25
19,EE,Emily Davis,1703,2,Room 29,855,Day 1,Time Slot 2,25
19,EE,Michael Brown,1702,2,Room 29,856,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1699,2,Room 29,857,Day 1,Time Slot 2,25
19,EE,Michael Brown,1119,2,Room 29,858,Day 1,Time Slot 2,25
19,EE,Emily Davis,1644,2,Room 29,859,Day 1,Time Slot 2,25
19,EE,Michael Brown,1643,2,Room 29,860,Day 1,Time Slot 2,25
21,EE,Andrew Hill,1167,2,Room 29,861,Day 1,Time Slot 2,25
20,EE,Daniel Lee,1587,2,Room 29,862,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1207,2,Room 29,863,Day 1,Time Slot 2,25
19,EE,Emily Davis,1580,2,Room 29,864,Day 1,Time Slot 2,25
19,EE,Michael Brown,1579,2,Room 29,865,Day 1,Time Slot 2,25
22,EE,Christopher Baker,1576,2,Room 30,866,Day 1,Time Slot 2,35
19,EE,Michael Brown,1210,2,Room 30,867,Day 1,Time Slot 2,35
19,EE,Emily Davis,1211,2,Room 30,868,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1588,2,Room 30,869,Day 1,Time Slot 2,35
21,EE,Mia King,1569,2,Room 30,870,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1561,2,Room 30,871,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1560,2,Room 30,872,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1218,2,Room 30,873,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1219,2,Room 30,874,Day 1,Time Slot 2,35
19,EE,Emily Davis,1553,2,Room 30,875,Day 1,Time Slot 2,35
19,EE,Michael Brown,1552,2,Room 30,876,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1226,2,Room 30,877,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1568,2,Room 30,878,Day 1,Time Slot 2,35
21,EE,Mia King,1200,2,Room 30,879,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1199,2,Room 30,880,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1595,2,Room 30,881,Day 1,Time Slot 2,35
21,EE,Mia King,1168,2,Room 30,882,Day 1,Time Slot 2,35
22,EE,Lily Wright,1636,2,Room 30,883,Day 1,Time Slot 2,35
